Id,SalePrice
1564,143779.68431217686
1565,150790.19422950098
1566,221911.7615314931
1567,72714.08283342203
1568,233047.99583949798
1569,137084.0181194671
1570,122768.00541727003
1571,124342.52884625597
1572,149569.84211598366
1573,258514.46461265502
1574,126586.87985250939
1575,218426.6612055351
1576,220187.80731585863
1577,201736.4406525518
1578,149550.72759471613
1579,149489.79008949612
1580,197048.24948540633
1581,146195.9441046356
1582,129442.28690846264
1583,342416.10170671664
1584,226168.8800871925
1585,141739.51581966731
1586,74233.2125780415
1587,95741.47310238
1588,153925.866577737
1589,111269.92970244239
1590,126265.97493539889
1591,96780.42359564643
1592,126784.43214199762
1593,125924.11991095326
1594,128397.64945599895
1595,133121.68582673234
1596,231238.42522551422
1597,176940.84592141086
1598,201216.48247922494
1599,196523.00735181945
1600,182069.02647078614
1601,59485.934888853255
1602,116472.9676026545
1603,77224.69520057672
1604,284002.9338784789
1605,238128.63303829648
1606,169884.43339171875
1607,142672.65628262883
1608,219217.06142033084
1609,201766.5143080527
1610,165375.6295166471
1611,132371.15770101498
1612,159733.87336874427
1613,160633.64358860234
1614,130080.58127029051
1615,79987.12174435348
1616,74186.38459216003
1617,82956.95562167882
1618,131750.4076752125
1619,139737.4289383544
1620,167782.57575364035
1621,138800.35090813716
1622,144038.1715348897
1623,298046.5988924513
1624,209789.81033662337
1625,130799.02865286497
1626,168797.1714677116
1627,187829.73005196807
1628,258067.4326783775
1629,178366.9510188952
1630,395367.8240689179
1631,224292.19831631627
1632,270332.2781639288
1633,175375.37588644816
1634,180713.54559824444
1635,174296.18560329193
1636,156841.03623490984
1637,162615.85122257596
1638,198933.3611482945
1639,183232.5716918353
1640,244308.70197272924
1641,169135.73356827174
1642,214541.06331992082
1643,212072.3918921653
1644,226183.21788886166
1645,173677.36595173817
1646,149431.23121714534
1647,154720.98101210484
1648,132723.39417449554
1649,137021.3646597296
1650,118530.02579529058
1651,120875.53953657279
1652,89728.69348444238
1653,89585.62434847627
1654,150499.53928410643
1655,153251.7949032381
1656,154514.7296470998
1657,150713.7816878887
1658,152094.18267992485
1659,140607.89462802943
1660,145311.42363464244
1661,472255.8857481782
1662,427834.2548280574
1663,341907.43258105306
1664,536309.8793881532
1665,326282.70914879127
1666,355756.06207161135
1667,350256.02725511504
1668,319420.4378142862
1669,313561.4466028318
1670,341663.18438168796
1671,273950.1607148739
1672,485940.4064935537
1673,302914.3484362741
1674,255783.4591664486
1675,183689.34712924148
1676,190122.30274879097
1677,225535.40108628912
1678,469607.5381924231
1679,428562.2424281068
1680,322580.9034294171
1681,275354.54517034756
1682,294578.24899685464
1683,175753.58857435363
1684,167909.1271231723
1685,171912.652426655
1686,166545.8005298764
1687,172937.18377592636
1688,185632.12433614014
1689,191997.54454930004
1690,176518.99860728116
1691,173808.7799690898
1692,262920.205175375
1693,170735.0112965983
1694,181632.26596642856
1695,170571.60846882383
1696,265462.24125688453
1697,175395.05235908285
1698,406547.1139340487
1699,309677.02513613197
1700,250599.25597124864
1701,268943.36129974405
1702,263240.5290004099
1703,256590.1133218066
1704,298481.23155025806
1705,241803.98731792695
1706,509361.5288957271
1707,226858.74174872343
1708,211521.5885120724
1709,284873.75572926126
1710,218313.97779310698
1711,258881.1765888015
1712,246880.76462821674
1713,257777.3774287468
1714,226344.98461121914
1715,212485.54093902124
1716,177308.20086309608
1717,163821.69457373407
1718,145872.72806597722
1719,202916.73225610418
1720,252045.96703686356
1721,162825.76642239143
1722,126041.85153554095
1723,152931.86137327494
1724,201540.97758552805
1725,229443.4348485276
1726,196353.38102581797
1727,162960.95576637925
1728,184181.2326553794
1729,160736.71419897073
1730,154320.53721375452
1731,119749.13068953765
1732,119420.66662375747
1733,116085.13167289729
1734,132943.7077516147
1735,136808.58947331744
1736,113299.09747920117
1737,369814.55686609366
1738,215478.05835913226
1739,319642.70253955363
1740,223846.8637904014
1741,194824.4702632278
1742,169921.21732758806
1743,172237.16532311612
1744,299207.818554027
1745,227433.4088517958
1746,255028.80906935062
1747,209883.79063689968
1748,200994.79264571198
1749,167075.6335376467
1750,136686.97705918536
1751,225590.56952088527
1752,114904.70381567364
1753,139063.7457035811
1754,213991.21459545338
1755,162685.97726406038
1756,118201.8528851931
1757,118578.05950419651
1758,144368.63233484924
1759,169777.66224511364
1760,149704.76847726415
1761,146527.04550399462
1762,174283.48596516464
1763,166045.96796277424
1764,109117.33360988596
1765,161841.86640413394
1766,164625.69166303065
1767,215112.25193938994
1768,140666.25513756592
1769,158547.23781838096
1770,143921.46830348327
1771,133017.99451341483
1772,131725.59771467734
1773,136407.5971736867
1774,122469.59075905391
1775,131641.86455668524
1776,130445.33853202478
1777,104814.71042170232
1778,136727.26575440072
1779,114815.29430221011
1780,188896.96663214016
1781,120379.77874983451
1782,86778.12874116428
1783,134833.27608323094
1784,91233.42569982512
1785,113821.56590795881
1786,129861.60040577366
1787,165045.3026833859
1788,50874.690377944076
1789,85455.04523968436
1790,71840.60802827467
1791,186615.0000354214
1792,154037.7859097066
1793,142167.92091646275
1794,145769.35967835158
1795,134013.37679059253
1796,118855.48958434109
1797,129667.85488710397
1798,120103.08377306222
1799,115164.03530978668
1800,122072.88632506641
1801,127581.90592463045
1802,153176.19164144332
1803,145977.2418695448
1804,140846.33574003278
1805,131459.59373536438
1806,113818.14875595423
1807,137786.03259620006
1808,117357.92140834083
1809,125723.25285999251
1810,144362.64945254114
1811,102769.86666182405
1812,113822.89233781888
1813,119841.61424925877
1814,87241.71253662331
1815,58459.565993046395
1816,85408.08647546358
1817,124444.73917751032
1818,127448.33251181424
1819,112963.35150549137
1820,76470.03227318908
1821,100300.53873030563
1822,164795.2419172353
1823,61751.79754606066
1824,148149.74396002444
1825,143341.142252841
1826,101375.08772404767
1827,100620.63198265192
1828,147043.9906139
1829,111552.39076954073
1830,138714.73461381154
1831,146939.69379400235
1832,105056.8342964915
1833,131532.1388419985
1834,120948.7521069835
1835,153379.7425381995
1836,112862.48840621625
1837,84248.68725033564
1838,123005.26576942105
1839,81127.76067253063
1840,170357.63195999403
1841,148365.8624006569
1842,85443.98714840254
1843,146556.4942084826
1844,144251.81796615254
1845,141447.6446422141
1846,148913.2126552534
1847,149799.69099998657
1848,56322.2386853364
1849,100754.01701218088
1850,114889.74292850167
1851,151398.62943974452
1852,110776.44079931713
1853,131209.1956779683
1854,173873.5030374063
1855,154026.8532679035
1856,222053.7598751339
1857,160564.4312852411
1858,126427.08894629111
1859,115564.22844565978
1860,149341.9289554072
1861,115564.22844565978
1862,305502.6991179486
1863,305244.9433843056
1864,305244.9433843056
1865,330923.52825000795
1866,325522.14471121377
1867,234878.1670779223
1868,300968.86030909844
1869,215379.49814055624
1870,243867.7813233005
1871,248305.53802639688
1872,173494.54457082567
1873,228892.2611679021
1874,138546.87702130087
1875,205238.84233705158
1876,190429.99637582127
1877,214571.32620323094
1878,219613.93665557535
1879,135356.38718077645
1880,138723.08197234594
1881,244984.83703845614
1882,236670.90368131665
1883,198201.20887703157
1884,205012.90283729526
1885,282920.28759587463
1886,285307.6327327283
1887,205729.70620848535
1888,308770.2386052825
1889,161205.51738228713
1890,138876.77766137902
1891,145140.35993633798
1892,108590.62946988744
1893,133456.21453647866
1894,122711.58136061726
1895,147344.61494535222
1896,124093.17850084453
1897,117757.35440326291
1898,101264.37423296622
1899,144653.24709660077
1900,148571.82421527902
1901,191178.38237900278
1902,160254.91657772232
1903,221799.31251956814
1904,151896.4056838047
1905,191160.37006961805
1906,169085.50866218848
1907,232864.37150638082
1908,115502.04123115545
1909,143494.48325127212
1910,119892.82994397431
1911,212568.56434368386
1912,274987.8471663384
1913,157003.14055174962
1914,64230.792744028295
1915,330637.34310587356
1916,68024.78533896868
1917,256173.92598859678
1918,144084.06464931782
1919,163465.85729648435
1920,148112.0742208817
1921,449441.9104587779
1922,318449.2199351913
1923,206257.47191585612
1924,236090.93297407622
1925,225500.1710561675
1926,397290.96893640823
1927,135991.82741844712
1928,158097.8857633187
1929,121032.80582446676
1930,133912.73778516756
1931,143080.9993360242
1932,146004.70830241562
1933,167333.89987069683
1934,180880.72590799973
1935,172575.69026451165
1936,181291.51333515428
1937,183615.30668184996
1938,162883.3560025594
1939,257504.67589027388
1940,195280.91876404165
1941,178297.86828589605
1942,184823.1894724086
1943,188084.07495932817
1944,321046.41025243665
1945,370837.0679360306
1946,190823.82262028314
1947,331295.26806732087
1948,190792.04711928035
1949,242572.83822080243
1950,169584.61116819084
1951,244686.24439609237
1952,217045.45118780073
1953,174293.73921381717
1954,197715.31818403275
1955,130717.43483375804
1956,301588.9409056868
1957,160749.55259259266
1958,296940.8859081416
1959,130248.51711471766
1960,110457.3085774738
1961,115212.0590202631
1962,93688.12962552665
1963,98821.65924827641
1964,110396.23297986679
1965,150081.09052173843
1966,150496.26506379226
1967,304735.41320225823
1968,473213.8741090913
1969,424110.1770885983
1970,491265.79796864744
1971,480714.2697669532
1972,394492.0467100918
1973,263451.41095744196
1974,308475.39741402847
1975,500637.43445169507
1976,277947.359527384
1977,365713.12377538136
1978,423428.96924513567
1979,302999.3168051671
1980,190950.83702878671
1981,304721.40105492214
1982,235203.1467630872
1983,208868.38997695243
1984,164104.37909533287
1985,217571.28024184133
1986,210103.20260396024
1987,185548.74904243805
1988,177702.63359194872
1989,186720.78789949784
1990,217142.1408565594
1991,228307.23100183127
1992,211556.65634224197
1993,169502.31003671288
1994,242861.26808018537
1995,184251.68198895318
1996,236786.85469808528
1997,298374.49562942825
1998,334525.37424808776
1999,254644.35056527035
2000,294357.276999325
2001,252877.82983554355
2002,233717.78923609384
2003,240220.8771183451
2004,262943.29953470465
2005,249840.33792955437
2006,223053.79746694307
2007,244538.19754754272
2008,221086.73263791608
2009,191180.94240222636
2010,188227.56510951935
2011,151372.6112620252
2012,181657.73003664173
2013,186972.6230512071
2014,183811.0394166716
2015,207393.10862354556
2016,192557.60216485403
2017,211417.49540262148
2018,121326.11198964514
2019,138323.98951267675
2020,124107.47333755465
2021,112950.21180690556
2022,181868.8470937639
2023,143421.10999218244
2024,239500.90092304017
2025,374196.4967240406
2026,173776.97545287784
2027,150560.9554595056
2028,158459.89825698585
2029,177620.34523073846
2030,274683.16732042405
2031,270320.75644614483
2032,287852.91201534774
2033,258478.23218090157
2034,158499.38894758484
2035,202649.698102986
2036,187677.83884553
2037,193094.64614047168
2038,330377.15568872367
2039,217075.3194979591
2040,424598.1727322259
2041,276462.1623669217
2042,199128.8950707771
2043,162477.13058483702
2044,187389.48426393658
2045,221216.22107196852
2046,131757.5249066512
2047,152867.16002861073
2048,140866.95881482374
2049,134918.04048840702
2050,181942.30408572298
2051,111801.76002387937
2052,133311.21311217596
2053,144328.47353229125
2054,71339.52039306254
2055,144991.17340904375
2056,135528.56445109495
2057,125236.24492857556
2058,232208.9094404934
2059,139578.4377281445
2060,171595.4272354746
2061,156586.12290161956
2062,140988.983301884
2063,113408.50616088709
2064,135285.61948272795
2065,125447.95209663783
2066,170713.55401001702
2067,137330.78784075877
2068,118983.51687892694
2069,85800.56735347096
2070,99341.47723875075
2071,90148.24111117345
2072,144270.02881432686
2073,136190.24535870538
2074,171948.6855086308
2075,146469.85807344504
2076,123361.72348152117
2077,151787.59493120774
2078,131348.25354077233
2079,136468.69984373197
2080,102644.24264747051
2081,121394.74189155146
2082,114773.63452022834
2083,132581.91765483376
2084,100350.84090035567
2085,123014.56862427652
2086,144311.66903985883
2087,124162.27825951451
2088,112402.85445379425
2089,83879.71679679005
2090,127659.77989263485
2091,123095.95534355944
2092,127998.0848768572
2093,124408.69003658323
2094,120494.06811237319
2095,151129.91869677632
2096,81472.68923839425
2097,86905.74612280636
2098,144018.92608339625
2099,60554.8155621481
2100,102218.02377307383
2101,139559.46772888012
2102,131794.62171838898
2103,100854.2103193683
2104,118733.4129775156
2105,135638.4990352154
2106,73298.58196843497
2107,249083.6352852507
2108,120918.92463465658
2109,111440.67887595827
2110,130882.07903219457
2111,154685.4259145739
2112,140998.11364227408
2113,125932.33208279024
2114,109398.92688881018
2115,173750.36351318785
2116,113659.93636305729
2117,164044.70851577612
2118,126385.25725592769
2119,98149.45085626037
2120,111885.26743326204
2121,114140.65127140388
2122,87011.43690819437
2123,98865.89790282516
2124,177622.97232929253
2125,116031.25758042045
2126,169917.1796339474
2127,141957.99946329772
2128,114892.32714343537
2129,95129.22097529107
2130,149989.3874372764
2131,156263.2515193638
2132,112074.64221833985
2133,113804.27716740125
2134,112444.04115691833
2135,91860.19171374815
2136,88631.38013047328
2137,119208.51757306793
2138,136619.94933239417
2139,154994.31670934823
2140,141955.97290400692
2141,143321.19373374365
2142,144689.01559583875
2143,140721.3660352994
2144,106272.84751226114
2145,135379.3559489405
2146,149598.52863409833
2147,190823.146314505
2148,124386.03172280811
2149,141843.51429937396
2150,234532.51577654225
2151,124383.83949601503
2152,178034.4839095704
2153,153047.31474714616
2154,115685.07229396321
2155,132618.30932127772
2156,254142.53105978578
2157,231279.5675174418
2158,251644.5235954072
2159,220537.81814122148
2160,174712.60785930653
2161,247770.71537012342
2162,443537.73570826824
2163,340090.94595296745
2164,248017.426612849
2165,189490.8682510799
2166,149157.24018525187
2167,208844.60717940348
2168,211207.9071142537
2169,197548.19866417136
2170,224649.28956941096
2171,152970.87486476408
2172,139059.3723422211
2173,160994.3784163691
2174,226709.28605597373
2175,300935.13064719934
2176,327657.87283758307
2177,234700.36904306067
2178,207080.62026973427
2179,144797.68344015774
2180,231394.935622005
2181,187487.6670090983
2182,214534.11643781996
2183,200085.0414807536
2184,141993.83170444978
2185,119836.55723742157
2186,136716.44616489141
2187,149132.5406434191
2188,160967.3298891994
2189,160723.1254692605
2190,83860.07413440256
2191,84406.56883095423
2192,98123.8071963744
2193,93462.75711664041
2194,106951.55817045379
2195,113784.38110483253
2196,87390.6904821337
2197,106355.66580334342
2198,148152.1183824064
2199,166050.3540099143
2200,132371.8181741289
2201,137881.6291133906
2202,206004.5853427318
2203,183065.4334322973
2204,203703.1518731825
2205,123690.0141323803
2206,150853.27368290158
2207,229500.83676714633
2208,225329.87388256783
2209,232395.79176177894
2210,128446.54261223204
2211,109096.0050793129
2212,109423.48049720132
2213,96074.67363546813
2214,143579.7319555881
2215,94114.88803370368
2216,137710.58053397195
2217,74867.3245868476
2218,85126.5164682608
2219,76298.02905464046
2220,68858.73279542754
2221,330803.5928227125
2222,241789.66301601232
2223,255394.75987186914
2224,218345.59408321063
2225,129877.79456726936
2226,198034.23768213423
2227,186115.8373850658
2228,282155.0352560608
2229,244450.9207236955
2230,165481.41517054068
2231,219766.6793446689
2232,176191.71295214142
2233,161884.43419011286
2234,273889.7505695497
2235,208843.25382345184
2236,275817.20787308656
2237,346481.4526693801
2238,198801.00482513575
2239,126157.78609772051
2240,156578.01479322324
2241,156862.79015691974
2242,135336.56367262726
2243,124640.87583102265
2244,100754.60265095335
2245,93016.48268399667
2246,140086.7429906338
2247,106767.75937472019
2248,127871.70231848047
2249,126124.48688107666
2250,140844.86833147236
2251,140570.50188461476
2252,180043.8012164384
2253,156775.98038814313
2254,181855.30475637797
2255,194661.227129378
2256,188390.09661822044
2257,198767.79864643578
2258,166651.08633296055
2259,178231.3479749897
2260,139894.44553870292
2261,175475.259542008
2262,197493.27395102702
2263,323992.6957569905
2264,390104.5695218472
2265,179860.42381407242
2266,293247.3004396235
2267,393221.09500686795
2268,354269.8876081289
2269,152808.20957128354
2270,184483.71994753848
2271,198046.72329087037
2272,196346.69625151838
2273,167365.24704691197
2274,180492.8375323056
2275,156345.19719562182
2276,180609.1446287827
2277,184625.0545605737
2278,158715.08610850803
2279,127163.04892544687
2280,109625.64192714202
2281,172532.71363327804
2282,183055.7942670471
2283,91714.7153933905
2284,108078.81725206459
2285,142652.99056391948
2286,125961.50084534197
2287,330168.1919558055
2288,278277.78231480846
2289,429981.2486550426
2290,459350.058508253
2291,286014.41841806343
2292,407973.57168505096
2293,482113.24314367515
2294,448434.2206600818
2295,442575.4426760238
2296,267160.58914381964
2297,296232.4448945845
2298,326921.5252235329
2299,440285.745445724
2300,324448.9288219188
2301,278673.0535271405
2302,227822.69439251002
2303,252971.25498492806
2304,231852.51171395657
2305,173912.1052727779
2306,171023.95559844258
2307,186631.85444937384
2308,218820.92917439432
2309,292459.5088263508
2310,205880.4587246546
2311,197621.34255119623
2312,190609.80311445834
2313,175641.43307858708
2314,172717.12920959108
2315,175263.4756402367
2316,182956.69916093536
2317,181537.94830472104
2318,180176.66164984312
2319,175274.02769052354
2320,183323.9318823484
2321,232954.40354332823
2322,169282.93815253646
2323,183621.39038102506
2324,163584.56945002836
2325,210481.38657559865
2326,164853.6427259317
2327,216767.80933664143
2328,231523.2380540774
2329,180120.05119043466
2330,172859.5845576497
2331,342626.9197545392
2332,448022.2942578343
2333,287042.31956515246
2334,247565.25768491585
2335,255225.80374670133
2336,306409.28180132044
2337,208199.7416944219
2338,276945.3393047814
2339,234814.7013487185
2340,372664.8143100908
2341,242728.9503421174
2342,250598.4826212391
2343,232083.00361502107
2344,235856.08447762346
2345,223241.65352022575
2346,211633.69792224435
2347,200223.75586747495
2348,238259.5745633191
2349,173827.45670022047
2350,274514.3689355932
2351,251324.2786337572
2352,252556.91853986154
2353,243716.49788748176
2354,136083.9691360343
2355,154205.70774450345
2356,151042.47353617
2357,198187.27843722695
2358,206121.38794168943
2359,130716.74843448967
2360,119065.69267725827
2361,136192.11350997727
2362,300626.9326149764
2363,143147.6685536113
2364,169762.5867156752
2365,215072.32972436043
2366,182097.72691171925
2367,209916.2333542314
2368,217117.81388542926
2369,209972.51856629876
2370,173718.71387721575
2371,177448.33001696877
2372,181341.29099521288
2373,272619.0464018033
2374,300560.0062685699
2375,268636.56977353554
2376,292025.1392827229
2377,405422.43370704056
2378,141222.79134592524
2379,182847.60240003243
2380,142141.7689682633
2381,150891.2524925694
2382,182753.85183866112
2383,214598.22344478368
2384,238443.08106820975
2385,152031.46043709718
2386,137938.92306606114
2387,140497.76395654524
2388,105058.38540843235
2389,128881.31145358995
2390,149914.24104998854
2391,138225.86803798546
2392,108997.19127158432
2393,156755.2447705116
2394,144843.87871007886
2395,184593.27938665228
2396,143790.9295507962
2397,214122.1717093217
2398,118041.298240783
2399,56445.80282813474
2400,53738.34033844315
2401,117811.2177863547
2402,137564.1289136695
2403,123628.34202733154
2404,146151.06981318138
2405,168058.82401243655
2406,142530.09894122442
2407,131990.84150677637
2408,133084.34172465283
2409,125533.3668831509
2410,167627.92615123582
2411,124647.10060709663
2412,153483.9617576116
2413,136072.43286334345
2414,131405.34778236222
2415,122682.93225270225
2416,126256.82198135184
2417,121569.7826574691
2418,123094.46945568078
2419,121762.71728795928
2420,126772.49240603174
2421,142746.23780654327
2422,112821.39134026619
2423,123658.00291856998
2424,153639.80904747138
2425,247122.00399272662
2426,132927.58664342973
2427,130671.44127277393
2428,167989.79611065832
2429,117090.91135288314
2430,129051.26018540474
2431,126345.8583597845
2432,139973.90354758443
2433,140133.37547632368
2434,143232.8023766212
2435,136475.88502908542
2436,102374.45704380768
2437,108365.79959085268
2438,125123.79997393664
2439,99929.4995765595
2440,119341.422304114
2441,108059.85919730169
2442,86903.35702164676
2443,113165.95586671888
2444,119667.68166738068
2445,88166.27014328104
2446,121983.42966852715
2447,207252.28184055162
2448,132408.20688780863
2449,101088.24969093397
2450,144948.64787588458
2451,125433.36028636646
2452,219023.81562003226
2453,98811.10640157155
2454,115649.21059608024
2455,111592.35052523113
2456,148323.91822126842
2457,125602.67897575846
2458,116374.3183142241
2459,104512.77631873343
2460,149525.7763705221
2461,111153.39496882672
2462,140299.60130353915
2463,119795.50933868208
2464,169886.44047707415
2465,126725.090142128
2466,108392.31128576405
2467,159875.3061185518
2468,84719.14889969079
2469,88842.88807949392
2470,188935.04799171738
2471,204420.5806598409
2472,167460.1394299012
2473,107806.45308636407
2474,111965.36894891212
2475,225446.07964681977
2476,119296.45091810178
2477,128399.15078432641
2478,163305.91048812753
2479,128627.48182534664
2480,135363.09907347197
2481,135426.9040264171
2482,134373.03086644373
2483,121023.05966968393
2484,119715.95135358589
2485,124490.2160159346
2486,153572.49419129489
2487,181358.26234945017
2488,153890.88505478337
2489,154937.15797656155
2490,160229.7788232892
2491,82195.93624942494
2492,188655.4173662627
2493,141853.54981196093
2494,168339.59443926913
2495,77505.85510327434
2496,257554.80071810135
2497,144447.8929640333
2498,115794.86955298178
2499,96409.69690021248
2500,122648.4249244874
2501,126498.73111272008
2502,146477.01273246369
2503,85050.13795909991
2504,205398.4071367085
2505,229314.32735420341
2506,256810.20302483175
2507,306671.5996413348
2508,263050.13018161675
2509,216606.29933660215
2510,230079.95240995436
2511,180237.6476128341
2512,213464.18400439972
2513,215982.87965634288
2514,235129.6483456637
2515,155732.1450661035
2516,166422.0289981171
2517,142165.98717854658
2518,147140.09644262952
2519,220546.33867992545
2520,212777.4143156692
2521,191088.47857781156
2522,225060.73127945472
2523,134178.42496285905
2524,134355.5222230281
2525,145610.43789778886
2526,140864.78031178052
2527,126853.8124516049
2528,132937.34658420636
2529,137017.17045857274
2530,119412.17947589708
2531,260680.0072991283
2532,225512.2040857569
2533,193075.58720801107
2534,229245.3772759475
2535,311547.91034305684
2536,250821.07258586353
2537,221129.58465220308
2538,182606.49677128933
2539,191377.4506270677
2540,175331.076100635
2541,184206.5409153874
2542,153495.16996506142
2543,140830.40762252125
2544,127895.85519039923
2545,126879.51185554202
2546,129922.6068305661
2547,138768.88347026458
2548,128534.62208099812
2549,157895.87932062714
2550,379442.87361552747
2551,146476.12357134462
2552,124954.92764034859
2553,84566.23070440609
2554,98924.9339650875
2555,108041.6228731865
2556,93848.02244968587
2557,115239.66707260399
2558,124987.10418892186
2559,122502.59474098652
2560,135908.11395160793
2561,130433.72800242346
2562,126488.70108651688
2563,139305.32892755434
2564,181209.65088290538
2565,148550.38256259065
2566,163654.99134647413
2567,134599.330100319
2568,229827.11516179904
2569,202108.54975913686
2570,126634.91727422632
2571,169539.01234073722
2572,184365.9377579785
2573,245713.14792773325
2574,269434.33162268304
2575,131139.09392511006
2576,130447.33856792694
2577,169398.47645860733
2578,78551.05099581055
2579,70302.29998181853
2580,126411.11601950724
2581,125928.90817807266
2582,116534.4734854114
2583,261863.23135493774
2584,164659.30403944422
2585,177480.99451465346
2586,211007.58628360942
2587,191670.41819223514
2588,158978.97993882434
2589,141733.9178893583
2590,211519.56562331857
2591,182439.9687749263
2592,225493.5706012542
2593,265847.13434918737
2594,168314.91581964697
2595,197611.2034225184
2596,309712.8441348513
2597,179291.3332291207
2598,280424.24168071104
2599,302322.36818444077
2600,100128.79650998427
2601,137737.47961094262
2602,81952.61658677425
2603,86012.71017384504
2604,84330.85468909082
2605,81011.12854402211
2606,152440.21358767478
2607,177316.95195419207
2608,227998.4054664445
2609,163296.3004495794
2610,112674.45375806211
2611,154948.8853900289
2612,148923.73678830318
2613,129126.79959935685
2614,133477.22114187715
2615,148419.13389593418
2616,145660.7093967873
2617,176932.17256777064
2618,189829.3039859322
2619,206087.62202651598
2620,193024.96217533786
2621,182231.79801385992
2622,176286.7345569909
2623,237175.65198443722
2624,264689.4018043852
2625,307930.20685690537
2626,168025.01984361562
2627,168063.85753248213
2628,444634.424357651
2629,469603.88233317557
2630,376433.0724589928
2631,462693.1135670927
2632,450845.02667592186
2633,320335.6520736922
2634,395274.2655762386
2635,158315.08879788494
2636,176848.89762315256
2637,187102.77793047758
2638,267347.1346058347
2639,190910.25139378625
2640,150581.73199935866
2641,113114.20530532318
2642,193479.10754944434
2643,100961.1753013229
2644,130828.78583996656
2645,97024.66295342345
2646,89567.37606300774
2647,93812.71592380309
2648,141041.608150411
2649,140328.32652878852
2650,142525.61749283932
2651,152410.74241244432
2652,426566.04821268044
2653,254487.74226481965
2654,244568.18114468222
2655,380589.2597415906
2656,307167.9708275683
2657,309160.8761389646
2658,279173.19893614936
2659,322800.6600936456
2660,333445.7431651387
2661,324046.32722379285
2662,373909.59263907594
2663,279404.5716581496
2664,280479.1379205773
2665,298957.30680751964
2666,284591.82551776
2667,168812.785347071
2668,182685.13496608165
2669,177149.66014910967
2670,281068.7057008307
2671,182805.81117942237
2672,185190.37100880744
2673,210832.2909861051
2674,210053.3065853829
2675,171224.27595962508
2676,188285.65687259592
2677,193349.3740010143
2678,251056.01033730997
2679,280421.57205436466
2680,288709.98992146825
2681,439445.8078525476
2682,374289.3520111697
2683,474226.70327334286
2684,314257.2484940236
2685,387353.7700639168
2686,265006.97520508256
2687,365278.7310968367
2688,223075.0841038516
2689,202732.96630021837
2690,478839.099336123
2691,187340.66274066933
2692,141707.1581710443
2693,187677.0637501749
2694,129754.60281575764
2695,190348.57157637275
2696,187884.07007680766
2697,186307.25307470886
2698,214460.03669392536
2699,166201.92980949968
2700,161155.9360926613
2701,156625.72760437414
2702,112845.60682305689
2703,135458.74253152462
2704,145099.969483231
2705,126920.79467437684
2706,119920.2842615176
2707,126097.0994345471
2708,136085.18893403606
2709,115370.13304754898
2710,127010.18581892725
2711,284017.73543313745
2712,428370.34019274515
2713,171614.6606390494
2714,150145.322697876
2715,171022.12907203528
2716,163653.38534559097
2717,175233.68778167045
2718,212591.27759121452
2719,158206.58881914744
2720,173668.99712001995
2721,145928.80305133705
2722,162616.95138633027
2723,149704.18889319125
2724,132960.20177567052
2725,138329.90909764825
2726,143969.08051737925
2727,185603.23460517032
2728,169748.45656157995
2729,147985.98470051872
2730,140894.1413297466
2731,111778.40322239939
2732,103674.33512514456
2733,168302.0815896585
2734,128500.93359317177
